date,order_id,product,quantity,amount,status
2026-05-03,ORD-3165,Koszulka Premium,2,159.98,completed
2026-05-03,ORD-3166,Kubek ceramiczny,2,99.98,completed
2026-05-03,ORD-3167,Kubek ceramiczny,2,99.98,completed
2026-05-03,ORD-3168,Notatnik A5,1,29.99,completed
2026-05-03,ORD-3169,Notatnik A5,4,119.96,completed
2026-05-03,ORD-3170,Koszulka Premium,1,79.99,completed
2026-05-03,ORD-3171,Długopis metalowy,1,19.99,completed
2026-05-03,ORD-3172,Torba bawełniana,1,39.99,completed
2026-05-03,ORD-3173,Koszulka Premium,1,79.99,completed
2026-05-03,ORD-3174,Długopis metalowy,2,39.98,completed
2026-05-03,ORD-3175,Kubek ceramiczny,2,99.98,completed
2026-05-03,ORD-3176,Koszulka Premium,1,79.99,completed
2026-05-03,ORD-3177,Torba bawełniana,3,119.97,completed
2026-05-03,ORD-3178,Długopis metalowy,2,39.98,completed
2026-05-03,ORD-3179,Koszulka Premium,1,79.99,completed
2026-05-03,ORD-3180,Koszulka Premium,2,159.98,completed
2026-05-03,ORD-3181,Torba bawełniana,2,79.98,completed
2026-05-03,ORD-3182,Długopis metalowy,1,19.99,completed
2026-05-03,ORD-3183,Koszulka Premium,2,159.98,completed
2026-05-03,ORD-3184,Notatnik A5,3,89.97,completed
2026-05-03,ORD-3185,Kubek ceramiczny,4,199.96,completed
2026-05-03,ORD-3186,Koszulka Premium,2,159.98,completed
2026-05-03,ORD-3187,Notatnik A5,4,119.96,completed
2026-05-03,ORD-3188,Kubek ceramiczny,4,199.96,completed
2026-05-03,ORD-3189,Torba bawełniana,1,39.99,completed
2026-05-03,ORD-3190,Długopis metalowy,2,39.98,completed
2026-05-03,ORD-3191,Torba bawełniana,3,119.97,completed
2026-05-03,ORD-3192,Koszulka Premium,1,79.99,completed
2026-05-03,ORD-3193,Koszulka Premium,4,319.96,completed
2026-05-03,ORD-3194,Długopis metalowy,3,59.97,completed
2026-05-03,ORD-3195,Notatnik A5,2,59.98,completed
2026-05-04,ORD-3196,Notatnik A5,2,59.98,completed
2026-05-04,ORD-3197,Notatnik A5,3,89.97,completed
2026-05-04,ORD-3198,Notatnik A5,1,29.99,completed
2026-05-04,ORD-3199,Długopis metalowy,1,19.99,completed
2026-05-04,ORD-3200,Notatnik A5,4,119.96,completed
2026-05-04,ORD-3201,Koszulka Premium,2,159.98,completed
2026-05-04,ORD-3202,Kubek ceramiczny,3,149.97,completed
2026-05-04,ORD-3203,Notatnik A5,1,29.99,completed
2026-05-04,ORD-3204,Notatnik A5,4,119.96,completed
2026-05-04,ORD-3205,Długopis metalowy,3,59.97,completed
2026-05-04,ORD-3206,Notatnik A5,3,89.97,completed
2026-05-04,ORD-3207,Długopis metalowy,4,79.96,completed
2026-05-04,ORD-3208,Długopis metalowy,3,59.97,completed
2026-05-04,ORD-3209,Notatnik A5,1,29.99,completed
2026-05-04,ORD-3210,Notatnik A5,4,119.96,completed
2026-05-04,ORD-3211,Kubek ceramiczny,1,49.99,completed
2026-05-04,ORD-3212,Koszulka Premium,1,79.99,completed
2026-05-04,ORD-3213,Koszulka Premium,2,159.98,completed
2026-05-04,ORD-3214,Torba bawełniana,2,79.98,completed
2026-05-04,ORD-3215,Długopis metalowy,1,19.99,completed
2026-05-04,ORD-3216,Długopis metalowy,4,79.96,completed
2026-05-04,ORD-3217,Kubek ceramiczny,3,149.97,completed
2026-05-04,ORD-3218,Notatnik A5,3,89.97,completed
2026-05-04,ORD-3219,Długopis metalowy,1,19.99,completed
2026-05-04,ORD-3220,Koszulka Premium,4,319.96,completed
2026-05-04,ORD-3221,Koszulka Premium,4,319.96,completed
2026-05-04,ORD-3222,Notatnik A5,4,119.96,completed
2026-05-04,ORD-3223,Koszulka Premium,2,159.98,completed
2026-05-04,ORD-3224,Torba bawełniana,2,79.98,completed
2026-05-04,ORD-3225,Kubek ceramiczny,3,149.97,completed
2026-05-04,ORD-3226,Notatnik A5,1,29.99,completed
2026-05-04,ORD-3227,Notatnik A5,4,119.96,completed
2026-05-04,ORD-3228,Kubek ceramiczny,1,49.99,completed
2026-05-04,ORD-3229,Notatnik A5,4,119.96,completed
2026-05-05,ORD-3230,Torba bawełniana,3,119.97,completed
2026-05-05,ORD-3231,Długopis metalowy,1,19.99,completed
2026-05-05,ORD-3232,Torba bawełniana,3,119.97,completed
2026-05-05,ORD-3233,Długopis metalowy,1,19.99,completed
2026-05-05,ORD-3234,Torba bawełniana,4,159.96,completed
2026-05-05,ORD-3235,Torba bawełniana,3,119.97,completed
2026-05-05,ORD-3236,Koszulka Premium,2,159.98,completed
2026-05-05,ORD-3237,Torba bawełniana,1,39.99,completed
2026-05-05,ORD-3238,Koszulka Premium,3,239.97,completed
2026-05-05,ORD-3239,Kubek ceramiczny,1,49.99,completed
2026-05-05,ORD-3240,Koszulka Premium,4,319.96,completed
2026-05-05,ORD-3241,Notatnik A5,4,119.96,completed
2026-05-05,ORD-3242,Notatnik A5,1,29.99,completed
2026-05-05,ORD-3243,Notatnik A5,4,119.96,completed
2026-05-05,ORD-3244,Koszulka Premium,4,319.96,completed
2026-05-05,ORD-3245,Kubek ceramiczny,3,149.97,completed
2026-05-05,ORD-3246,Torba bawełniana,2,79.98,completed
2026-05-05,ORD-3247,Torba bawełniana,4,159.96,completed
2026-05-05,ORD-3248,Koszulka Premium,2,159.98,completed
2026-05-05,ORD-3249,Koszulka Premium,3,239.97,completed
2026-05-05,ORD-3250,Notatnik A5,2,59.98,completed
2026-05-05,ORD-3251,Koszulka Premium,1,79.99,completed
2026-05-05,ORD-3252,Torba bawełniana,1,39.99,completed
2026-05-05,ORD-3253,Długopis metalowy,4,79.96,completed
2026-05-05,ORD-3254,Torba bawełniana,1,39.99,completed
2026-05-05,ORD-3255,Torba bawełniana,3,119.97,completed
2026-05-05,ORD-3256,Długopis metalowy,3,59.97,completed
2026-05-05,ORD-3257,Notatnik A5,3,89.97,completed
2026-05-05,ORD-3258,Notatnik A5,2,59.98,completed
2026-05-05,ORD-3259,Długopis metalowy,2,39.98,completed
2026-05-05,ORD-3260,Kubek ceramiczny,4,199.96,completed
2026-05-05,ORD-3261,Długopis metalowy,4,79.96,completed
2026-05-05,ORD-3262,Koszulka Premium,2,159.98,completed
2026-05-05,ORD-3263,Kubek ceramiczny,2,99.98,completed
2026-05-05,ORD-3264,Torba bawełniana,4,159.96,completed
2026-05-05,ORD-3265,Koszulka Premium,2,159.98,completed
2026-05-06,ORD-3266,Torba bawełniana,2,79.98,completed
2026-05-06,ORD-3267,Długopis metalowy,2,39.98,completed
2026-05-06,ORD-3268,Koszulka Premium,2,159.98,completed
2026-05-06,ORD-3269,Kubek ceramiczny,3,149.97,completed
2026-05-06,ORD-3270,Długopis metalowy,4,79.96,completed
2026-05-06,ORD-3271,Koszulka Premium,2,159.98,completed
2026-05-06,ORD-3272,Kubek ceramiczny,1,49.99,completed
2026-05-06,ORD-3273,Torba bawełniana,2,79.98,completed
2026-05-06,ORD-3274,Koszulka Premium,4,319.96,completed
2026-05-06,ORD-3275,Koszulka Premium,1,79.99,completed
2026-05-06,ORD-3276,Torba bawełniana,1,39.99,completed
2026-05-06,ORD-3277,Notatnik A5,3,89.97,completed
2026-05-06,ORD-3278,Koszulka Premium,4,319.96,completed
2026-05-06,ORD-3279,Kubek ceramiczny,2,99.98,completed
2026-05-06,ORD-3280,Długopis metalowy,1,19.99,completed
2026-05-06,ORD-3281,Długopis metalowy,3,59.97,completed
2026-05-06,ORD-3282,Koszulka Premium,2,159.98,completed
2026-05-06,ORD-3283,Torba bawełniana,3,119.97,completed
2026-05-06,ORD-3284,Notatnik A5,2,59.98,completed
2026-05-06,ORD-3285,Kubek ceramiczny,2,99.98,completed
2026-05-06,ORD-3286,Kubek ceramiczny,3,149.97,completed
2026-05-06,ORD-3287,Torba bawełniana,1,39.99,completed
2026-05-06,ORD-3288,Torba bawełniana,1,39.99,completed
2026-05-06,ORD-3289,Notatnik A5,4,119.96,completed
2026-05-06,ORD-3290,Torba bawełniana,2,79.98,completed
2026-05-06,ORD-3291,Torba bawełniana,3,-119.97,refunded
2026-05-06,ORD-3292,Długopis metalowy,1,19.99,completed
2026-05-06,ORD-3293,Koszulka Premium,2,159.98,completed
2026-05-06,ORD-3294,Notatnik A5,3,89.97,completed
2026-05-06,ORD-3295,Torba bawełniana,1,39.99,completed
2026-05-06,ORD-3296,Kubek ceramiczny,4,199.96,completed
2026-05-06,ORD-3297,Notatnik A5,3,89.97,completed
2026-05-06,ORD-3298,Kubek ceramiczny,3,149.97,completed
2026-05-07,ORD-3299,Kubek ceramiczny,4,199.96,completed
2026-05-07,ORD-3300,Notatnik A5,1,29.99,completed
2026-05-07,ORD-3301,Koszulka Premium,4,319.96,completed
2026-05-07,ORD-3302,Notatnik A5,3,89.97,completed
2026-05-07,ORD-3303,Koszulka Premium,2,159.98,completed
2026-05-07,ORD-3304,Długopis metalowy,1,19.99,completed
2026-05-07,ORD-3305,Długopis metalowy,3,59.97,completed
2026-05-07,ORD-3306,Koszulka Premium,1,79.99,completed
2026-05-07,ORD-3307,Kubek ceramiczny,4,199.96,completed
2026-05-07,ORD-3308,Kubek ceramiczny,1,49.99,completed
2026-05-07,ORD-3309,Torba bawełniana,3,119.97,completed
2026-05-07,ORD-3310,Koszulka Premium,2,159.98,completed
2026-05-07,ORD-3311,Kubek ceramiczny,4,199.96,completed
2026-05-07,ORD-3312,Torba bawełniana,4,159.96,completed
2026-05-07,ORD-3313,Kubek ceramiczny,3,149.97,completed
2026-05-07,ORD-3314,Długopis metalowy,3,59.97,completed
2026-05-07,ORD-3315,Kubek ceramiczny,1,49.99,completed
2026-05-07,ORD-3316,Kubek ceramiczny,4,199.96,completed
2026-05-07,ORD-3317,Długopis metalowy,2,-39.98,refunded
2026-05-07,ORD-3318,Koszulka Premium,2,159.98,completed
2026-05-07,ORD-3319,Notatnik A5,2,59.98,completed
2026-05-07,ORD-3320,Kubek ceramiczny,1,49.99,completed
2026-05-07,ORD-3321,Notatnik A5,3,89.97,completed
2026-05-07,ORD-3322,Torba bawełniana,2,79.98,completed
2026-05-07,ORD-3323,Koszulka Premium,1,79.99,completed
2026-05-07,ORD-3324,Notatnik A5,4,119.96,completed
2026-05-07,ORD-3325,Notatnik A5,1,29.99,completed
2026-05-07,ORD-3326,Kubek ceramiczny,2,99.98,completed
2026-05-07,ORD-3327,Torba bawełniana,3,119.97,completed
2026-05-07,ORD-3328,Notatnik A5,2,59.98,completed
2026-05-07,ORD-3329,Kubek ceramiczny,2,99.98,completed
2026-05-07,ORD-3330,Torba bawełniana,2,79.98,completed
2026-05-07,ORD-3331,Notatnik A5,2,-59.98,refunded
2026-05-07,ORD-3332,Torba bawełniana,2,79.98,completed
2026-05-07,ORD-3333,Kubek ceramiczny,3,149.97,completed
2026-05-07,ORD-3334,Notatnik A5,1,-29.99,refunded
2026-05-07,ORD-3335,Kubek ceramiczny,3,149.97,completed
2026-05-07,ORD-3336,Notatnik A5,2,59.98,completed
2026-05-07,ORD-3337,Notatnik A5,3,89.97,completed
2026-05-07,ORD-3338,Długopis metalowy,1,19.99,completed
2026-05-07,ORD-3339,Kubek ceramiczny,4,199.96,completed
2026-05-07,ORD-3340,Długopis metalowy,1,-19.99,refunded
2026-05-07,ORD-3341,Długopis metalowy,4,79.96,completed
2026-05-07,ORD-3342,Notatnik A5,3,89.97,completed
2026-05-07,ORD-3343,Długopis metalowy,1,19.99,completed
2026-05-07,ORD-3344,Torba bawełniana,2,79.98,completed
2026-05-07,ORD-3345,Torba bawełniana,4,159.96,completed
2026-05-07,ORD-3346,Torba bawełniana,4,159.96,completed
2026-05-07,ORD-3347,Koszulka Premium,3,239.97,completed
2026-05-07,ORD-3348,Kubek ceramiczny,4,199.96,completed
2026-05-07,ORD-3349,Torba bawełniana,3,119.97,completed
2026-05-07,ORD-3350,Torba bawełniana,3,119.97,completed
2026-05-07,ORD-3351,Torba bawełniana,3,119.97,completed
2026-05-08,ORD-3352,Torba bawełniana,4,159.96,completed
2026-05-08,ORD-3353,Kubek ceramiczny,4,199.96,completed
2026-05-08,ORD-3354,Kubek ceramiczny,1,49.99,completed
2026-05-08,ORD-3355,Koszulka Premium,4,319.96,completed
2026-05-08,ORD-3356,Notatnik A5,4,119.96,completed
2026-05-08,ORD-3357,Notatnik A5,1,29.99,completed
2026-05-08,ORD-3358,Długopis metalowy,4,79.96,completed
2026-05-08,ORD-3359,Koszulka Premium,2,159.98,completed
2026-05-08,ORD-3360,Koszulka Premium,2,159.98,completed
2026-05-08,ORD-3361,Kubek ceramiczny,2,99.98,completed
2026-05-08,ORD-3362,Torba bawełniana,2,79.98,completed
2026-05-08,ORD-3363,Koszulka Premium,2,159.98,completed
2026-05-08,ORD-3364,Koszulka Premium,2,159.98,completed
2026-05-08,ORD-3365,Koszulka Premium,3,-239.97,refunded
2026-05-08,ORD-3366,Koszulka Premium,4,319.96,completed
2026-05-08,ORD-3367,Koszulka Premium,3,239.97,completed
2026-05-08,ORD-3368,Koszulka Premium,4,319.96,completed
2026-05-08,ORD-3369,Notatnik A5,4,119.96,completed
2026-05-08,ORD-3370,Torba bawełniana,1,39.99,completed
2026-05-08,ORD-3371,Koszulka Premium,4,319.96,completed
2026-05-08,ORD-3372,Długopis metalowy,2,39.98,completed
2026-05-08,ORD-3373,Koszulka Premium,3,239.97,completed
2026-05-08,ORD-3374,Koszulka Premium,1,79.99,completed
2026-05-08,ORD-3375,Długopis metalowy,4,79.96,completed
2026-05-08,ORD-3376,Torba bawełniana,2,79.98,completed
2026-05-08,ORD-3377,Notatnik A5,1,-29.99,refunded
2026-05-08,ORD-3378,Kubek ceramiczny,2,99.98,completed
2026-05-08,ORD-3379,Notatnik A5,3,89.97,completed
2026-05-08,ORD-3380,Kubek ceramiczny,1,49.99,completed
2026-05-08,ORD-3381,Notatnik A5,3,89.97,completed
2026-05-09,ORD-3382,Kubek ceramiczny,3,149.97,completed
2026-05-09,ORD-3383,Torba bawełniana,2,79.98,completed
2026-05-09,ORD-3384,Notatnik A5,4,119.96,completed
2026-05-09,ORD-3385,Długopis metalowy,4,79.96,completed
2026-05-09,ORD-3386,Notatnik A5,3,89.97,completed
2026-05-09,ORD-3387,Notatnik A5,4,119.96,completed
2026-05-09,ORD-3388,Długopis metalowy,3,59.97,completed
2026-05-09,ORD-3389,Kubek ceramiczny,2,99.98,completed
2026-05-09,ORD-3390,Długopis metalowy,1,19.99,completed
2026-05-09,ORD-3391,Notatnik A5,1,29.99,completed
2026-05-09,ORD-3392,Notatnik A5,3,89.97,completed
2026-05-09,ORD-3393,Kubek ceramiczny,3,149.97,completed
2026-05-09,ORD-3394,Długopis metalowy,4,79.96,completed
2026-05-09,ORD-3395,Koszulka Premium,1,79.99,completed
2026-05-09,ORD-3396,Długopis metalowy,1,19.99,completed
2026-05-09,ORD-3397,Notatnik A5,1,29.99,completed
2026-05-09,ORD-3398,Długopis metalowy,3,59.97,completed
2026-05-09,ORD-3399,Długopis metalowy,1,19.99,completed
2026-05-09,ORD-3400,Koszulka Premium,1,79.99,completed
2026-05-09,ORD-3401,Notatnik A5,2,59.98,completed
2026-05-09,ORD-3402,Notatnik A5,1,29.99,completed
2026-05-09,ORD-3403,Torba bawełniana,3,119.97,completed
2026-05-09,ORD-3404,Notatnik A5,4,119.96,completed
2026-05-09,ORD-3405,Torba bawełniana,3,119.97,completed
2026-05-09,ORD-3406,Kubek ceramiczny,2,99.98,completed
2026-05-09,ORD-3407,Długopis metalowy,3,59.97,completed
2026-05-09,ORD-3408,Koszulka Premium,4,319.96,completed
2026-05-09,ORD-3409,Koszulka Premium,4,319.96,completed
2026-05-09,ORD-3410,Kubek ceramiczny,4,199.96,completed
2026-05-09,ORD-3411,Notatnik A5,4,119.96,completed
2026-05-09,ORD-3412,Długopis metalowy,3,59.97,completed
2026-05-09,ORD-3413,Notatnik A5,3,89.97,completed
2026-05-09,ORD-3414,Kubek ceramiczny,1,49.99,completed
2026-05-09,ORD-3415,Koszulka Premium,2,159.98,completed
2026-05-09,ORD-3416,Kubek ceramiczny,4,199.96,completed
2026-05-09,ORD-3417,Kubek ceramiczny,4,199.96,completed
2026-05-09,ORD-3418,Długopis metalowy,2,39.98,completed
2026-05-09,ORD-3419,Notatnik A5,2,59.98,completed
2026-05-09,ORD-3420,Koszulka Premium,1,79.99,completed
2026-05-09,ORD-3421,Kubek ceramiczny,4,199.96,completed
2026-05-09,ORD-3422,Notatnik A5,1,29.99,completed
2026-05-09,ORD-3423,Długopis metalowy,2,39.98,completed
2026-05-09,ORD-3424,Długopis metalowy,4,79.96,completed
2026-05-09,ORD-3425,Koszulka Premium,1,79.99,completed
2026-05-09,ORD-3426,Notatnik A5,4,119.96,completed
2026-05-09,ORD-3427,Długopis metalowy,3,-59.97,refunded
2026-05-09,ORD-3428,Notatnik A5,4,119.96,completed
2026-05-09,ORD-3429,Długopis metalowy,4,79.96,completed
2026-05-09,ORD-3430,Koszulka Premium,1,79.99,completed
2026-05-09,ORD-3431,Torba bawełniana,1,39.99,completed
2026-05-09,ORD-3432,Notatnik A5,4,119.96,completed
2026-05-09,ORD-3433,Długopis metalowy,3,59.97,completed
2026-05-09,ORD-3434,Notatnik A5,1,29.99,completed
2026-05-09,ORD-3435,Kubek ceramiczny,4,199.96,completed
2026-05-09,ORD-3436,Kubek ceramiczny,2,99.98,completed
2026-05-10,ORD-3437,Torba bawełniana,4,159.96,completed
2026-05-10,ORD-3438,Torba bawełniana,4,159.96,completed
2026-05-10,ORD-3439,Torba bawełniana,4,159.96,completed
2026-05-10,ORD-3440,Kubek ceramiczny,2,99.98,completed
2026-05-10,ORD-3441,Koszulka Premium,4,319.96,completed
2026-05-10,ORD-3442,Kubek ceramiczny,2,99.98,completed
2026-05-10,ORD-3443,Koszulka Premium,4,319.96,completed
2026-05-10,ORD-3444,Notatnik A5,3,89.97,completed
2026-05-10,ORD-3445,Długopis metalowy,1,19.99,completed
2026-05-10,ORD-3446,Torba bawełniana,3,119.97,completed
2026-05-10,ORD-3447,Kubek ceramiczny,2,99.98,completed
2026-05-10,ORD-3448,Długopis metalowy,1,19.99,completed
2026-05-10,ORD-3449,Torba bawełniana,4,159.96,completed
2026-05-10,ORD-3450,Kubek ceramiczny,1,49.99,completed
2026-05-10,ORD-3451,Notatnik A5,3,89.97,completed
2026-05-10,ORD-3452,Torba bawełniana,1,39.99,completed
2026-05-10,ORD-3453,Długopis metalowy,3,59.97,completed
2026-05-10,ORD-3454,Długopis metalowy,1,19.99,completed
2026-05-10,ORD-3455,Notatnik A5,4,119.96,completed
2026-05-10,ORD-3456,Koszulka Premium,1,79.99,completed
2026-05-10,ORD-3457,Długopis metalowy,1,19.99,completed
2026-05-10,ORD-3458,Koszulka Premium,1,79.99,completed
2026-05-10,ORD-3459,Koszulka Premium,2,159.98,completed
2026-05-10,ORD-3460,Kubek ceramiczny,3,149.97,completed
2026-05-10,ORD-3461,Długopis metalowy,4,79.96,completed
2026-05-10,ORD-3462,Koszulka Premium,2,159.98,completed
2026-05-10,ORD-3463,Torba bawełniana,2,79.98,completed
2026-05-10,ORD-3464,Kubek ceramiczny,4,199.96,completed
2026-05-10,ORD-3465,Koszulka Premium,2,159.98,completed
2026-05-10,ORD-3466,Notatnik A5,3,89.97,completed
2026-05-10,ORD-3467,Kubek ceramiczny,1,49.99,completed
2026-05-10,ORD-3468,Notatnik A5,3,89.97,completed
2026-05-10,ORD-3469,Kubek ceramiczny,2,99.98,completed
2026-05-10,ORD-3470,Długopis metalowy,4,79.96,completed
2026-05-10,ORD-3471,Kubek ceramiczny,4,199.96,completed
2026-05-10,ORD-3472,Notatnik A5,4,119.96,completed
2026-05-10,ORD-3473,Długopis metalowy,3,59.97,completed
2026-05-10,ORD-3474,Notatnik A5,2,59.98,completed
2026-05-10,ORD-3475,Długopis metalowy,1,19.99,completed
2026-05-10,ORD-3476,Torba bawełniana,4,159.96,completed
2026-05-10,ORD-3477,Kubek ceramiczny,4,199.96,completed
2026-05-10,ORD-3478,Koszulka Premium,2,159.98,completed
2026-05-10,ORD-3479,Koszulka Premium,3,239.97,completed
2026-05-10,ORD-3480,Długopis metalowy,3,59.97,completed
2026-05-10,ORD-3481,Torba bawełniana,3,-119.97,refunded
2026-05-10,ORD-3482,Torba bawełniana,2,79.98,completed
2026-05-10,ORD-3483,Notatnik A5,2,59.98,completed
2026-05-10,ORD-3484,Długopis metalowy,4,79.96,completed
2026-05-10,ORD-3485,Notatnik A5,2,59.98,completed
2026-05-10,ORD-3486,Koszulka Premium,1,79.99,completed
2026-05-10,ORD-3487,Notatnik A5,2,59.98,completed
2026-05-10,ORD-3488,Długopis metalowy,3,59.97,completed
2026-05-10,ORD-3489,Długopis metalowy,3,59.97,completed
2026-05-10,ORD-3490,Kubek ceramiczny,1,-49.99,refunded
2026-05-10,ORD-3491,Długopis metalowy,3,59.97,completed
2026-05-10,ORD-3492,Torba bawełniana,4,159.96,completed
2026-05-10,ORD-3493,Koszulka Premium,1,79.99,completed
2026-05-11,ORD-3494,Długopis metalowy,3,59.97,completed
2026-05-11,ORD-3495,Koszulka Premium,4,319.96,completed
2026-05-11,ORD-3496,Koszulka Premium,4,319.96,completed
2026-05-11,ORD-3497,Kubek ceramiczny,2,99.98,completed
2026-05-11,ORD-3498,Torba bawełniana,2,79.98,completed
2026-05-11,ORD-3499,Długopis metalowy,2,39.98,completed
2026-05-11,ORD-3500,Długopis metalowy,2,39.98,completed
2026-05-11,ORD-3501,Torba bawełniana,4,159.96,completed
2026-05-11,ORD-3502,Notatnik A5,4,119.96,completed
2026-05-11,ORD-3503,Koszulka Premium,4,319.96,completed
2026-05-11,ORD-3504,Notatnik A5,2,59.98,completed
2026-05-11,ORD-3505,Torba bawełniana,4,159.96,completed
2026-05-11,ORD-3506,Długopis metalowy,4,79.96,completed
2026-05-11,ORD-3507,Długopis metalowy,4,79.96,completed
2026-05-11,ORD-3508,Notatnik A5,4,119.96,completed
2026-05-11,ORD-3509,Notatnik A5,2,59.98,completed
2026-05-11,ORD-3510,Kubek ceramiczny,4,199.96,completed
2026-05-11,ORD-3511,Kubek ceramiczny,1,49.99,completed
2026-05-11,ORD-3512,Notatnik A5,4,-119.96,refunded
2026-05-11,ORD-3513,Kubek ceramiczny,3,149.97,completed
2026-05-11,ORD-3514,Koszulka Premium,4,319.96,completed
2026-05-11,ORD-3515,Torba bawełniana,3,119.97,completed
2026-05-11,ORD-3516,Kubek ceramiczny,1,49.99,completed
2026-05-11,ORD-3517,Torba bawełniana,3,119.97,completed
2026-05-11,ORD-3518,Koszulka Premium,2,159.98,completed
2026-05-11,ORD-3519,Długopis metalowy,4,79.96,completed
2026-05-11,ORD-3520,Torba bawełniana,3,119.97,completed
2026-05-11,ORD-3521,Notatnik A5,1,29.99,completed
2026-05-11,ORD-3522,Torba bawełniana,1,39.99,completed
2026-05-11,ORD-3523,Notatnik A5,4,119.96,completed
2026-05-11,ORD-3524,Długopis metalowy,4,79.96,completed
2026-05-11,ORD-3525,Notatnik A5,4,119.96,completed
2026-05-11,ORD-3526,Długopis metalowy,2,39.98,completed
2026-05-12,ORD-3527,Notatnik A5,4,119.96,completed
2026-05-12,ORD-3528,Kubek ceramiczny,3,149.97,completed
2026-05-12,ORD-3529,Długopis metalowy,4,79.96,completed
2026-05-12,ORD-3530,Notatnik A5,3,89.97,completed
2026-05-12,ORD-3531,Notatnik A5,3,89.97,completed
2026-05-12,ORD-3532,Kubek ceramiczny,1,49.99,completed
2026-05-12,ORD-3533,Torba bawełniana,1,39.99,completed
2026-05-12,ORD-3534,Koszulka Premium,2,159.98,completed
2026-05-12,ORD-3535,Długopis metalowy,1,19.99,completed
2026-05-12,ORD-3536,Długopis metalowy,2,39.98,completed
2026-05-12,ORD-3537,Długopis metalowy,1,19.99,completed
2026-05-12,ORD-3538,Długopis metalowy,2,39.98,completed
2026-05-12,ORD-3539,Torba bawełniana,2,79.98,completed
2026-05-12,ORD-3540,Długopis metalowy,4,79.96,completed
2026-05-12,ORD-3541,Długopis metalowy,3,59.97,completed
2026-05-12,ORD-3542,Koszulka Premium,4,319.96,completed
2026-05-12,ORD-3543,Koszulka Premium,3,239.97,completed
2026-05-12,ORD-3544,Notatnik A5,1,29.99,completed
2026-05-12,ORD-3545,Torba bawełniana,4,159.96,completed
2026-05-12,ORD-3546,Koszulka Premium,1,79.99,completed
2026-05-12,ORD-3547,Torba bawełniana,2,79.98,completed
2026-05-12,ORD-3548,Koszulka Premium,2,159.98,completed
2026-05-12,ORD-3549,Notatnik A5,2,59.98,completed
2026-05-12,ORD-3550,Torba bawełniana,2,-79.98,refunded
2026-05-12,ORD-3551,Koszulka Premium,3,239.97,completed
2026-05-12,ORD-3552,Torba bawełniana,2,79.98,completed
2026-05-12,ORD-3553,Torba bawełniana,3,119.97,completed
2026-05-12,ORD-3554,Koszulka Premium,1,79.99,completed
2026-05-12,ORD-3555,Długopis metalowy,2,39.98,completed
2026-05-12,ORD-3556,Długopis metalowy,4,79.96,completed
2026-05-12,ORD-3557,Torba bawełniana,1,39.99,completed
2026-05-12,ORD-3558,Długopis metalowy,4,79.96,completed
2026-05-12,ORD-3559,Koszulka Premium,4,319.96,completed
2026-05-12,ORD-3560,Koszulka Premium,3,239.97,completed
2026-05-12,ORD-3561,Długopis metalowy,1,19.99,completed
2026-05-12,ORD-3562,Długopis metalowy,2,39.98,completed
2026-05-12,ORD-3563,Notatnik A5,4,119.96,completed
2026-05-12,ORD-3564,Długopis metalowy,2,39.98,completed
2026-05-12,ORD-3565,Kubek ceramiczny,3,149.97,completed
2026-05-12,ORD-3566,Kubek ceramiczny,2,99.98,completed
2026-05-12,ORD-3567,Notatnik A5,4,119.96,completed
2026-05-13,ORD-3568,Notatnik A5,3,89.97,completed
2026-05-13,ORD-3569,Kubek ceramiczny,1,49.99,completed
2026-05-13,ORD-3570,Notatnik A5,3,89.97,completed
2026-05-13,ORD-3571,Notatnik A5,3,89.97,completed
2026-05-13,ORD-3572,Kubek ceramiczny,3,149.97,completed
2026-05-13,ORD-3573,Długopis metalowy,1,19.99,completed
2026-05-13,ORD-3574,Notatnik A5,1,29.99,completed
2026-05-13,ORD-3575,Długopis metalowy,3,59.97,completed
2026-05-13,ORD-3576,Kubek ceramiczny,3,149.97,completed
2026-05-13,ORD-3577,Torba bawełniana,3,119.97,completed
2026-05-13,ORD-3578,Notatnik A5,3,89.97,completed
2026-05-13,ORD-3579,Torba bawełniana,3,119.97,completed
2026-05-13,ORD-3580,Długopis metalowy,3,-59.97,refunded
2026-05-13,ORD-3581,Kubek ceramiczny,1,49.99,completed
2026-05-13,ORD-3582,Koszulka Premium,1,79.99,completed
2026-05-13,ORD-3583,Notatnik A5,4,119.96,completed
2026-05-13,ORD-3584,Długopis metalowy,1,19.99,completed
2026-05-13,ORD-3585,Koszulka Premium,1,79.99,completed
2026-05-13,ORD-3586,Notatnik A5,1,29.99,completed
2026-05-13,ORD-3587,Notatnik A5,3,89.97,completed
2026-05-13,ORD-3588,Koszulka Premium,1,79.99,completed
2026-05-13,ORD-3589,Kubek ceramiczny,4,-199.96,refunded
2026-05-13,ORD-3590,Koszulka Premium,3,239.97,completed
2026-05-13,ORD-3591,Torba bawełniana,2,79.98,completed
2026-05-13,ORD-3592,Długopis metalowy,3,59.97,completed
2026-05-13,ORD-3593,Kubek ceramiczny,2,99.98,completed
2026-05-13,ORD-3594,Torba bawełniana,1,39.99,completed
2026-05-13,ORD-3595,Długopis metalowy,2,-39.98,refunded
2026-05-13,ORD-3596,Notatnik A5,1,29.99,completed
2026-05-13,ORD-3597,Długopis metalowy,4,79.96,completed
2026-05-13,ORD-3598,Kubek ceramiczny,2,99.98,completed
